AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT_NAME,AIRPORT_DISPLAY_NAME,AIRPORT_CITY,AIRPORT_COUNTRY,AIRPORT_STATE,AIRPORT_COORDINATES,WEATHER_STATION_ID,WEATHER_STATION_NAME,WEATHER_COORDINATES,WEATHER_ADMIN1,WEATHER_ADMIN2,WEATHER_COUNTRY,WEATHER_STATE,DISTANCE_KM
1233901,12339,IND,Indianapolis Muni/Weir Cook,"Indianapolis, IN",United States,Indiana,"(39.72888889, -86.28166667)",72438614835,"LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","(40.37365, -86.9489)",Indiana,Tippecanoe County,US,IN,91.4620663803541
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",71962099999,"FORT FRANCES RCS, CA","(48.60105, -93.41098)",Minnesota,Koochiching County,US,MN,4.254413728665328
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72747694961,"BAUDETTE INTERNATIONAL AIRPORT, MN US","(48.71247, -94.59993)",Minnesota,Lake of the Woods County,US,MN,89.4201098548673
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",71736699999,"ROYAL ISLAND AUT, CA","(48.71247, -94.59993)",Minnesota,Lake of the Woods County,US,MN,89.4201098548673
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",71151099999,"KENORA RCS, CA","(48.71247, -94.59993)",Minnesota,Lake of the Woods County,US,MN,89.4201098548673
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",71850099999,"KENORA A, CA","(48.71247, -94.59993)",Minnesota,Lake of the Woods County,US,MN,89.4201098548673
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72654404958,"ORR REGIONAL AIRPORT, MN US","(47.4891, -92.8838)",Minnesota,Saint Louis County,US,MN,125.53111293232523
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72654954905,"COOK MUNICIPAL AIRPORT, MN US","(47.53243, -92.62351)",Minnesota,Saint Louis County,US,MN,128.45340792786956
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72745594931,"HIBBING CHISHOLM HIBBING AIRPORT, MN US","(47.42715, -92.93769)",Minnesota,Saint Louis County,US,MN,130.98895274643456
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72748604983,"WASKISH MUNICIPAL AIRPORT, MN US","(47.87857, -94.91305)",Minnesota,Beltrami County,US,MN,135.2324679702009
1234301,12343,INL,Falls International,"International Falls, MN",United States,Minnesota,"(48.56305556, -93.40416667)",72747394977,"CRANE LAKE, MN US","(47.90324, -91.86709)",Minnesota,Saint Louis County,US,MN,135.43578680589445
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72514014778,"WILLIAMSPORT REGIONAL AIRPORT, PA US","(41.25425, -76.92052)",Pennsylvania,Lycoming County,US,PA,1.3374314189984444
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72510514770,"SELINSGROVE PENN VALLEY AIRPORT, PA US","(40.79897, -76.86219)",Pennsylvania,Snyder County,US,PA,49.53002047054778
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72520399999,"MIFFLIN CO, PA US","(40.68201, -77.59861)",Pennsylvania,Mifflin County,US,PA,84.39119768469125
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72512854739,"UNIVERSITY PARK, PA US","(40.82395, -77.82889)",Pennsylvania,Centre County,US,PA,89.26247413281543
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72514454723,"MUIR ARMY AIR FIELD, PA US","(40.4137, -76.4783)",Pennsylvania,Lebanon County,US,PA,99.35808061346721
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72513014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","(41.3398, -75.7363)",Pennsylvania,Luzerne County,US,PA,99.53484746116153
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72515614748,"ELMIRA CORNING REGIONAL AIRPORT, NY US","(42.1373, -76.93691)",New York,Chemung County,US,NY,99.53737156795627
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72511814751,"HARRISBURG CAPITAL CITY AIRPORT, PA US","(40.23537, -76.84136)",Pennsylvania,Dauphin County,US,PA,112.1554937770369
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72399014711,"MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","(40.21092, -76.79108)",Pennsylvania,Dauphin County,US,PA,115.19338779012854
1236501,12365,IPT,Williamsport Regional,"Williamsport, PA",United States,Pennsylvania,"(41.24222222, -76.92055556)",72510314712,"READING REGIONAL AIRPORT, PA US","(40.39259, -75.95882)",Pennsylvania,Berks County,US,PA,124.39857523268968
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72086800294,"WATFORD CITY MUNICIPAL AIRPORT, ND US","(47.80224, -103.28325)",North Dakota,McKenzie County,US,ND,49.17154648274774
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72086300289,"TIOGA MUNICIPAL AIRPORT, ND US","(48.39724, -102.93824)",North Dakota,Williams County,US,ND,57.190437860999836
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72768794028,"SIDNEY RICHLAND MUNICIPAL AIRPORT, MT US","(47.71668, -104.15633)",Montana,Richland County,US,MT,64.11763703069184
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72086100287,"CROSBY MUNICIPAL AIRPORT, ND US","(48.9142, -103.29491)",North Dakota,Divide County,US,ND,85.82893166518267
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72101899999,"HOTEL PARSHALL, ND US","(47.98085, -102.49018)",North Dakota,Mountrail County,US,ND,87.85614403300411
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72090900300,"STANLEY MUNICIPAL AIRPORT, ND US","(48.31724, -102.39045)",North Dakota,Mountrail County,US,ND,93.56237213537212
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72101799999,"GOLF PLAZA, ND US","(48.31724, -102.39045)",North Dakota,Mountrail County,US,ND,93.56237213537212
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72101999999,"INDIA PALERMO, ND US","(48.31724, -102.39045)",North Dakota,Mountrail County,US,ND,93.56237213537212
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",99999994084,"NORTHGATE 5 ESE, ND US","(48.80308, -102.246)",North Dakota,Burke County,US,ND,123.91265384681688
1238901,12389,ISN,Sloulin Field International,"Williston, ND",United States,North Dakota,"(48.17611111, -103.63611111)",72102199999,"JULIET DONNYBROOK, ND US","(48.67475, -102.08266)",North Dakota,Ward County,US,ND,127.32896336599295
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72505004781,"ISLIP LI MACARTHUR AIRPORT, NY US","(40.81538, -73.11233)",New York,Suffolk County,US,NY,2.2948106823668044
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72501654790,"SHIRLEY BROOKHAVEN AIRPORT, NY US","(40.80149, -72.8676)",New York,Suffolk County,US,NY,19.63977587150042
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",74486454787,"FARMINGDALE REPUBLIC AIRPORT, NY US","(40.72927, -73.41679)",New York,Suffolk County,US,NY,27.64530255802936
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72504094702,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","(41.18454, -73.13317)",Connecticut,Fairfield County,US,CT,43.21485736311778
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",74486514719,"WESTHAMPTON GABRESKI AIRPORT, NY US","(40.84066, -72.58148)",New York,Suffolk County,US,NY,43.976614830104225
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72504514758,"NEW HAVEN TWEED AIRPORT, CT US","(41.27621, -72.86843)",Connecticut,New Haven County,US,CT,56.77383594713283
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",74486094789,"JFK INTERNATIONAL AIRPORT, NY US","(40.62205, -73.7468)",New York,Nassau County,US,NY,57.806060763295015
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72503794745,"WESTCHESTER CO AIRPORT, NY US","(41.04093, -73.71457)",New York,Westchester County,US,NY,58.28341973715038
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72503014732,"LAGUARDIA AIRPORT, NY US","(40.84985, -73.86641)",New York,Bronx,US,NY,64.68973358947301
1239101,12391,ISP,Long Island MacArthur,"Islip, NY",United States,New York,"(40.79666667, -73.10083333)",72209864761,"EAST HAMPTON AIRPORT, NY US","(40.93788, -72.30092)",New York,Suffolk County,US,NY,69.07181560662517
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72515594761,"ITHACA TOMPKINS CNTY, NY US","(42.48424, -76.47994)",New York,Tompkins County,US,NY,1.9159628977800054
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",99999964758,"ITHACA 13 E, NY US","(42.49091, -76.29716)",New York,Tompkins County,US,NY,13.192628667245197
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72519454778,"PENN YAN AIRPORT, NY US","(42.6609, -77.05386)",New York,Yates County,US,NY,52.344935837785634
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72515614748,"ELMIRA CORNING REGIONAL AIRPORT, NY US","(42.1373, -76.93691)",New York,Chemung County,US,NY,55.594910119905435
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72515004725,"BINGHAMTON GREATER AP, NY US","(42.11563, -75.95881)",New York,Broome County,US,NY,58.490773628599115
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72519014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US","(43.13479, -76.12992)",New York,Onondaga County,US,NY,76.50154498071592
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72514654773,"FULTON OSWEGO CO AIRPORT, NY US","(43.32285, -76.41716)",New York,Oswego County,US,NY,92.63770200306202
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72498894704,"DANSVILLE MUNICIPAL AIRPORT, NY US","(42.5609, -77.69611)",New York,Livingston County,US,NY,101.75854647964155
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",99726499999,"9052030 OSWEGO NY, US","(43.45535, -76.5105)",New York,Oswego County,US,NY,107.3959207943847
1239701,12397,ITH,Ithaca Tompkins Regional,"Ithaca/Cortland, NY",United States,New York,"(42.49027778, -76.45805556)",72519664775,"ROME GRIFFISS AIRFIELD, NY US","(43.21285, -75.45573)",New York,Oneida County,US,NY,114.5924798053536
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",91285021504,"HILO INTERNATIONAL AIRPORT 87, HI US","(19.72991, -155.09073)",Hawaii,Hawaii County,US,HI,3.4909919075625138
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",99819199999,"HILO, HI US","(19.72991, -155.09073)",Hawaii,Hawaii County,US,HI,3.4909919075625138
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",99999921515,"HILO 5 S, HI US","(19.60361, -155.05722)",Hawaii,Hawaii County,US,HI,13.343801457898715
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",91197721508,"BRADSHAW ARMY AIR FIELD, HI US","(20.02323, -155.67288)",Hawaii,Hawaii County,US,HI,72.4130747103297
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",99717399999,"KAWAIHAE, HI US","(19.9325, -155.82778)",Hawaii,Hawaii County,US,HI,83.79855562829763
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",99999921514,"MAUNA LOA 5 NNE, HI US","(19.45627, -155.86466)",Hawaii,Hawaii County,US,HI,89.57508064586396
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",91197521510,"KAILUA KONA KE AHOLE AIRPORT, HI US","(19.72861, -155.98167)",Hawaii,Hawaii County,US,HI,96.67588403324491
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",91190022516,"KAHULUI AIRPORT, HI US","(20.88953, -156.47432)",Hawaii,Maui County,US,HI,196.5194719971805
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",99738499999,"MOLUOLOE, HI US","(20.88953, -156.47432)",Hawaii,Maui County,US,HI,196.5194719971805
1240201,12402,ITO,General Lyman Field,"Hilo, HI",United States,Hawaii,"(19.72361111, -155.05805556)",91190522524,"LANAI AIRPORT 656, HI US","(20.82757, -156.92399)",Hawaii,Maui County,US,HI,230.09993014460156
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",99999904131,"MOOSE 1 NNE, WY US","(43.47993, -110.76243)",Wyoming,Teton County,US,WY,14.241394649110399
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72577624166,"JACKSON HOLE AIRPORT, WY US","(43.47993, -110.76243)",Wyoming,Teton County,US,WY,14.241394649110399
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72036904135,"DRIGGS REED MEMORIAL AIRPORT, ID US","(43.72325, -111.11133)",Idaho,Teton County,US,ID,32.78619737926238
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72681894194,"REXBURG MADISON CO AIRPORT, ID US","(43.82602, -111.78969)",Idaho,Madison County,US,ID,88.0523093371626
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72051699999,"AFTON MUNICIPAL, WY US","(42.72493, -110.93187)",Wyoming,Lincoln County,US,WY,99.31092805488531
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72578524145,"IDAHO FALLS FAA AIRPORT, ID US","(43.46658, -112.03414)",Idaho,Bonneville County,US,ID,105.71836891681538
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72052200443,"DUBOIS MUNICIPAL AIRPORT, WY US","(42.86661, -109.86099)",Wyoming,Sublette County,US,WY,108.65897002675919
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72034594086,"PINEDALE RALPH WENZ FIELD AIRPORT, WY US","(42.86661, -109.86099)",Wyoming,Sublette County,US,WY,108.65897002675919
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72666494173,"YELLOWSTONE LAKE, WY US","(44.66215, -111.10411)",Montana,Gallatin County,US,MT,120.9665397831107
1244101,12441,JAC,Jackson Hole,"Jackson, WY",United States,Wyoming,"(43.60666667, -110.73694444)",72671024164,"BIG PINEY MARBLETON AIRPORT, WY US","(42.55355, -110.10932)",Wyoming,Sublette County,US,WY,127.71346201891049
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72235003940,"JACKSON INTERNATIONAL AIRPORT, MS US","(32.30959, -90.13898)",Mississippi,Rankin County,US,MS,5.9344671896645655
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72235413927,"JACKSON HAWKINS FIELD, MS US","(32.29876, -90.18481)",Mississippi,Hinds County,US,MS,10.314389589452569
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72078700278,"JOHN BELL WILLIAMS AIRPORT, MS US","(32.25931, -90.4226)",Mississippi,Hinds County,US,MS,33.076206262862776
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72248803996,"TALLULAH VICKSBURG REGIONAL AIRPORT, LA US","(32.35265, -90.87788)",Mississippi,Warren County,US,MS,75.50832392247996
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72235593999,"VICKSBURG, MS US","(32.35265, -90.87788)",Mississippi,Warren County,US,MS,75.50832392247996
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",99999963831,"NEWTON 5 ENE, MS US","(32.32126, -89.16339)",Mississippi,Newton County,US,MS,85.75415566378909
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72077699999,"HESLER NOBLE FIELD, MS US","(31.69405, -89.13061)",Mississippi,Jones County,US,MS,112.38736019104776
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72234853808,"LAUREL HATTIESBURG PINE BELT REGIONAL AIRPORT, MS US","(31.38073, -89.37145)",Mississippi,Forrest County,US,MS,122.87112609771717
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",72234013865,"MERIDIAN KEY FIELD, MS US","(32.36431, -88.70366)",Mississippi,Lauderdale County,US,MS,129.0581889709888
1244801,12448,JAN,Allen C Thompson Field,"Jackson/Vicksburg, MS",United States,Mississippi,"(32.30972222, -90.07583333)",74759013833,"HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US","(31.32712, -89.29034)",Mississippi,Forrest County,US,MS,132.08224335918237
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72206013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US","(30.51111, -81.80925)",Florida,Nassau County,US,FL,12.002531608048816
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",99734799999,"FERNANDINA BEACH, FL US","(30.66968, -81.46259)",Florida,Nassau County,US,FL,29.794534876699082
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72094600326,"FERNANDINA BEACH MUNICIPAL AIRPORT, FL US","(30.66968, -81.46259)",Florida,Nassau County,US,FL,29.794534876699082
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",74782053860,"JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US","(30.33441, -81.3987)",Florida,Duval County,US,FL,32.37065358214919
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72206603853,"MAYPORT PILOT STATION, FL US","(30.33441, -81.3987)",Florida,Duval County,US,FL,32.37065358214919
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72206763823,"JACKSONVILLE CECIL FIELD AIRPORT, FL US","(30.30274, -81.97539)",Florida,Duval County,US,FL,34.21187143681492
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",A0002363890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US","(30.30274, -81.97539)",Florida,Duval County,US,FL,34.21187143681492
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72206593837,"JACKSONVILLE NAS, FL US","(30.16607, -81.70648)",Florida,Clay County,US,FL,35.47795021691028
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",99999963856,"BRUNSWICK 23 S, GA US","(30.79836, -81.56589)",Georgia,Camden County,US,GA,36.772767542131085
1245101,12451,JAX,Jacksonville International,"Jacksonville, FL",United States,Florida,"(30.48472222, -81.68777778)",72221292814,"ST AUGUSTINE AIRPORT, FL US","(29.93858, -81.30202)",Florida,Saint Johns County,US,FL,71.14731178385087
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",74486094789,"JFK INTERNATIONAL AIRPORT, NY US","(40.62205, -73.7468)",New York,Nassau County,US,NY,3.1404382809962046
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72055399999,"PORT AUTH DOWNTN MANHATTAN WALL ST HEL, NY US","(40.71427, -74.00597)",New York,,US,NY,21.06657685974243
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72505394728,"NY CITY CENTRAL PARK, NY US","(40.78343, -73.96625)",New York,New York County,US,NY,22.669416415311876
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72503014732,"LAGUARDIA AIRPORT, NY US","(40.84985, -73.86641)",New York,Bronx,US,NY,24.668295983858425
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",99774399999,"ROBBINS REEF, NJ US","(40.66871, -74.11431)",New Jersey,Hudson County,US,NJ,28.656023198507693
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",74486454787,"FARMINGDALE REPUBLIC AIRPORT, NY US","(40.72927, -73.41679)",New York,Suffolk County,US,NY,31.99799791167249
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72502594741,"TETERBORO AIRPORT, NJ US","(40.85288, -74.04208)",New Jersey,Bergen County,US,NJ,32.65797815404933
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72502014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","(40.66399, -74.2107)",New Jersey,Union County,US,NJ,36.70122992335452
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72058100178,"LINDEN AIRPORT, NJ US","(40.62205, -74.24459)",New Jersey,Union County,US,NJ,39.50694217539813
1247801,12478,JFK,John F. Kennedy International,"New York, NY",United States,New York,"(40.63861111, -73.77694444)",72503794745,"WESTCHESTER CO AIRPORT, NY US","(41.04093, -73.71457)",New York,Westchester County,US,NY,45.042489496054166
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91190022516,"KAHULUI AIRPORT, HI US","(20.88953, -156.47432)",Hawaii,Maui County,US,HI,22.72878282295646
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",99738499999,"MOLUOLOE, HI US","(20.88953, -156.47432)",Hawaii,Maui County,US,HI,22.72878282295646
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91190522524,"LANAI AIRPORT 656, HI US","(20.82757, -156.92399)",Hawaii,Maui County,US,HI,29.90722518420473
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91186022534,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT, HI US","(21.15306, -157.03677)",Hawaii,Maui County,US,HI,42.70982707018464
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91176022519,"KANEOHE BAY MCAS, HI US","(21.44336, -157.74981)",Hawaii,Honolulu County,US,HI,123.20520309178923
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",99819399999,"MOKUOLOE, HI US","(21.4277, -157.808)",Hawaii,Honolulu County,US,HI,127.97288203904537
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",99400799999,"HONOLULU, HI US","(21.30694, -157.85833)",Hawaii,Honolulu County,US,HI,128.225665074397
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91182022521,"HONOLULU INTERNATIONAL AIRPORT, HI US","(21.33967, -157.96018)",Hawaii,Honolulu County,US,HI,139.37896128102324
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",99717399999,"KAWAIHAE, HI US","(19.9325, -155.82778)",Hawaii,Hawaii County,US,HI,145.0572555381462
1249201,12492,JHM,Kapalua West Maui,"Kapalua, HI",United States,Hawaii,"(20.96611111, -156.67722222)",91178022551,"EWA KALAELOA AIRPORT, HI US","(21.34239, -158.04399)",Hawaii,Honolulu County,US,HI,147.782056167641
1251101,12511,JLN,Joplin Municipal,"Joplin, MO",United States,Missouri,"(37.14972222, -94.49777778)",72349513987,"JOPLIN REGIONAL AIRPORT, MO US","(37.14645, -94.463)",Missouri,Jasper County,US,MO,3.1037890381188773
1251101,12511,JLN,Joplin Municipal,"Joplin, MO",United States,Missouri,"(37.14972222, -94.49777778)",99999923908,"JOPLIN 24 N, MO US","(37.4556, -94.68913)",Kansas,Crawford County,US,KS,37.99044470163443
1251101,12511,JLN,Joplin Municipal,"Joplin, MO",United States,Missouri,"(37.14972222, -94.49777778)",72043600142,"ATKINSON MUNICIPAL AIRPORT, KS US","(37.4556, -94.68913)",Kansas,Crawford County,US,KS,37.99044470163443
1251101,12511,JLN,Joplin Municipal,"Joplin, MO",United States,Missouri,"(37.14972222, -94.49777778)",72047900149,"MONETT MUNICIPAL AIRPORT, MO US","(36.9459, -94.00021)",Missouri,Lawrence County,US,MO,49.63470245328444
