AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
1111101,11111,COU,Columbia Regional,"Columbia, MO",6401,64,United States,US,Missouri,MO,29.0,3247401,32474,"Jefferson City/Columbia, MO",6401,64,38.0,N,48.0,49.0,38.81361111,92.0,W,13.0,9.0,-92.21916667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1112201,11122,CPR,Casper/Natrona County International,"Casper, WY",8801,88,United States,US,Wyoming,WY,56.0,3112201,31122,"Casper, WY",8801,88,42.0,N,54.0,31.0,42.90861111,106.0,W,27.0,45.0,-106.4625,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1114001,11140,CRP,Corpus Christi International,"Corpus Christi, TX",7401,74,United States,US,Texas,TX,48.0,3114001,31140,"Corpus Christi, TX",7401,74,27.0,N,46.0,12.0,27.77,97.0,W,30.0,3.0,-97.50083333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1114601,11146,CRW,Kanawha,"Charleston/Dunbar, WV",3901,39,United States,US,West Virginia,WV,54.0,3114601,31146,"Charleston/Dunbar, WV",3901,39,38.0,N,22.0,22.0,38.37277778,81.0,W,35.0,35.0,-81.59305556,-500.0,1/1/1950 12:00:00 AM,9/30/1985 12:00:00 AM,0,0
1115001,11150,CSG,Columbus Metropolitan,"Columbus, GA",3401,34,United States,US,Georgia,GA,13.0,3115001,31150,"Columbus, GA",3401,34,32.0,N,30.0,58.0,32.51611111,84.0,W,56.0,20.0,-84.93888889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1119301,11193,CVG,Cincinnati/Northern Kentucky International,"Cincinnati, OH",5201,52,United States,US,Kentucky,KY,21.0,3310501,33105,"Cincinnati, OH",4401,44,39.0,N,2.0,52.0,39.04777778,84.0,W,40.0,7.0,-84.66861111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1120301,11203,CWA,Central Wisconsin,"Mosinee, WI",4501,45,United States,US,Wisconsin,WI,55.0,3042401,30424,"Wausau/Mosinee/Stevens Point, WI",4501,45,44.0,N,46.0,56.0,44.78222222,89.0,W,39.0,33.0,-89.65916667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1123301,11233,CYS,Cheyenne Regional/Jerry Olson Field,"Cheyenne, WY",8801,88,United States,US,Wyoming,WY,56.0,3123301,31233,"Cheyenne, WY",8801,88,41.0,N,9.0,21.0,41.15583333,104.0,W,48.0,44.0,-104.81222222,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1125201,11252,DAB,Daytona Beach Regional,"Daytona Beach, FL",3301,33,United States,US,Florida,FL,12.0,3125201,31252,"Daytona Beach, FL",3301,33,29.0,N,10.0,57.0,29.1825,81.0,W,3.0,10.0,-81.05277778,-500.0,1/1/1950 12:00:00 AM,6/30/1992 12:00:00 AM,0,0
1125901,11259,DAL,Dallas Love Field,"Dallas, TX",7401,74,United States,US,Texas,TX,48.0,3019401,30194,"Dallas/Fort Worth, TX",7401,74,32.0,N,50.0,49.0,32.84694444,96.0,W,51.0,12.0,-96.85333333,-600.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1126701,11267,DAY,James M Cox/Dayton International,"Dayton, OH",4401,44,United States,US,Ohio,OH,39.0,3126701,31267,"Dayton, OH",4401,44,39.0,N,54.0,4.0,39.90111111,84.0,W,13.0,12.0,-84.22,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1127401,11274,DBQ,Dubuque Regional,"Dubuque, IA",6101,61,United States,US,Iowa,IA,19.0,3127401,31274,"Dubuque, IA",6101,61,42.0,N,24.0,36.0,42.41,90.0,W,42.0,39.0,-90.71083333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1127801,11278,DCA,Ronald Reagan Washington National,"Washington, DC",3801,38,United States,US,Virginia,VA,51.0,3085201,30852,"Washington, DC (Metropolitan Area)",3201,32,38.0,N,51.0,6.0,38.85166667,77.0,W,2.0,13.0,-77.03694444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1128301,11283,DDC,Dodge City Regional,"Dodge City, KS",6201,62,United States,US,Kansas,KS,20.0,3128301,31283,"Dodge City, KS",6201,62,37.0,N,45.0,42.0,37.76166667,99.0,W,57.0,54.0,-99.965,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1128801,11288,DEC,Decatur Airport,"Decatur, IL",4101,41,United States,US,Illinois,IL,17.0,3128801,31288,"Decatur, IL",4101,41,39.0,N,50.0,3.0,39.83416667,88.0,W,52.0,7.0,-88.86861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1129201,11292,DEN,Stapleton International,"Denver, CO",8201,82,United States,US,Colorado,CO,8.0,3032501,30325,"Denver, CO",8201,82,39.0,N,46.0,28.0,39.77444444,104.0,W,52.0,47.0,-104.87972222,-700.0,1/1/1950 12:00:00 AM,8/31/1993 12:00:00 AM,0,0
1129801,11298,DFW,Dallas Fort Worth Regional,"Dallas/Fort Worth, TX",7401,74,United States,US,Texas,TX,48.0,3019401,30194,"Dallas/Fort Worth, TX",7401,74,32.0,N,53.0,40.0,32.89444444,97.0,W,1.0,47.0,-97.02972222,-600.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1130801,11308,DHN,Dothan Regional,"Dothan, AL",5101,51,United States,US,Alabama,AL,1.0,3130801,31308,"Dothan, AL",5101,51,31.0,N,19.0,12.0,31.32,85.0,W,26.0,54.0,-85.44833333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1131501,11315,DIK,Dickinson Municipal,"Dickinson, ND",6601,66,United States,US,North Dakota,ND,38.0,3131501,31315,"Dickinson, ND",6601,66,46.0,N,47.0,48.0,46.79666667,102.0,W,47.0,47.0,-102.79638889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1133601,11336,DLG,Dillingham Airport,"Dillingham, AK",101,1,United States,US,Alaska,AK,2.0,3133601,31336,"Dillingham, AK",101,1,59.0,N,2.0,30.0,59.04166667,158.0,W,30.0,24.0,-158.50666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1133701,11337,DLH,Duluth International,"Duluth, MN",6301,63,United States,US,Minnesota,MN,27.0,3133701,31337,"Duluth, MN",6301,63,46.0,N,50.0,33.0,46.8425,92.0,W,11.0,25.0,-92.19027778,-600.0,1/1/1950 12:00:00 AM,11/30/1995 12:00:00 AM,0,0
1141301,11413,DRO,La Plata County,"Durango, CO",8201,82,United States,US,Colorado,CO,8.0,3028501,30285,"Durango, CO",8201,82,37.0,N,9.0,0.0,37.15,107.0,W,45.0,4.0,-107.75111111,-700.0,3/1/1978 12:00:00 AM,11/30/2002 12:00:00 AM,0,0
1141501,11415,DRT,Del Rio International,"Del Rio, TX",7401,74,United States,US,Texas,TX,48.0,3133501,31335,"Del Rio, TX",7401,74,29.0,N,22.0,27.0,29.37416667,100.0,W,55.0,38.0,-100.92722222,-600.0,1/1/1950 12:00:00 AM,,0,1
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",6101,61,United States,US,Iowa,IA,19.0,3142301,31423,"Des Moines, IA",6101,61,41.0,N,32.0,2.0,41.53388889,93.0,W,39.0,24.0,-93.65666667,-600.0,1/1/1950 12:00:00 AM,6/30/1986 12:00:00 AM,0,0
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",4301,43,United States,US,Michigan,MI,26.0,3129501,31295,"Detroit, MI",4301,43,42.0,N,13.0,0.0,42.21666667,83.0,W,20.0,40.0,-83.34444444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",101,1,United States,US,Alaska,AK,2.0,3144501,31445,"Unalaska, AK",101,1,53.0,N,53.0,45.0,53.89583333,166.0,W,32.0,20.0,-166.53888889,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",6601,66,United States,US,North Dakota,ND,38.0,3144701,31447,"Devils Lake, ND",6601,66,48.0,N,6.0,47.0,48.11305556,98.0,W,54.0,27.0,-98.9075,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1146801,11468,EAR,Kearney Regional,"Kearney, NE",6501,65,United States,US,Nebraska,NE,31.0,3146801,31468,"Kearney, NE",6501,65,40.0,N,43.0,42.0,40.72833333,98.0,W,59.0,56.0,-98.99888889,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",9301,93,United States,US,Washington,WA,53.0,3147001,31470,"Wenatchee, WA",9301,93,47.0,N,23.0,59.0,47.39972222,120.0,W,12.0,28.0,-120.20777778,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",4501,45,United States,US,Wisconsin,WI,55.0,3147101,31471,"Eau Claire, WI",4501,45,44.0,N,51.0,52.0,44.86444444,91.0,W,29.0,14.0,-91.48722222,-600.0,1/1/1950 12:00:00 AM,6/30/1992 12:00:00 AM,0,0
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",3301,33,United States,US,Florida,FL,12.0,3148101,31481,"Panama City, FL",3301,33,30.0,N,21.0,28.0,30.35777778,85.0,W,47.0,56.0,-85.79888889,-600.0,5/1/2010 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",8201,82,United States,US,Colorado,CO,8.0,3150301,31503,"Eagle, CO",8201,82,39.0,N,38.0,37.0,39.64361111,106.0,W,54.0,50.0,-106.91388889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1152501,11525,EKO,Elko Regional,"Elko, NV",8501,85,United States,US,Nevada,NV,32.0,3152501,31525,"Elko, NV",8501,85,40.0,N,49.0,26.0,40.82388889,115.0,W,47.0,23.0,-115.78972222,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",2201,22,United States,US,New York,NY,36.0,3153701,31537,"Elmira/Corning, NY",2201,22,42.0,N,9.0,39.0,42.16083333,76.0,W,53.0,43.0,-76.89527778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1154001,11540,ELP,El Paso International,"El Paso, TX",7401,74,United States,US,Texas,TX,48.0,3061501,30615,"El Paso, TX",7401,74,31.0,N,48.0,24.0,31.80666667,106.0,W,22.0,38.0,-106.37722222,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1157701,11577,ERI,Erie International,"Erie, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3157701,31577,"Erie, PA",2301,23,42.0,N,4.0,48.0,42.08,80.0,W,10.0,43.0,-80.17861111,-500.0,1/1/1950 12:00:00 AM,6/30/2000 12:00:00 AM,0,0
1158701,11587,ESC,Delta County,"Escanaba, MI",4301,43,United States,US,Michigan,MI,26.0,3158701,31587,"Escanaba, MI",4301,43,45.0,N,43.0,14.0,45.72055556,87.0,W,5.0,12.0,-87.08666667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1160301,11603,EUG,Mahlon Sweet Field,"Eugene, OR",9201,92,United States,US,Oregon,OR,41.0,3160301,31603,"Eugene, OR",9201,92,44.0,N,7.0,15.0,44.12083333,123.0,W,13.0,3.0,-123.2175,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1161201,11612,EVV,Evansville Dress Regional,"Evansville, IN",4201,42,United States,US,Indiana,IN,18.0,3161201,31612,"Evansville, IN",4201,42,38.0,N,2.0,12.0,38.03666667,87.0,W,31.0,57.0,-87.5325,-600.0,1/1/1950 12:00:00 AM,3/31/1987 12:00:00 AM,0,0
1161701,11617,EWN,Craven County Regional,"New Bern/Morehead/Beaufort, NC",3601,36,United States,US,North Carolina,NC,37.0,3161701,31617,"New Bern/Morehead/Beaufort, NC",3601,36,35.0,N,4.0,25.0,35.07361111,77.0,W,2.0,33.0,-77.0425,-500.0,1/1/1950 12:00:00 AM,6/30/2008 12:00:00 AM,0,0
1161801,11618,EWR,Newark Liberty International,"Newark, NJ",2101,21,United States,US,New Jersey,NJ,34.0,3170301,31703,"New York City, NY (Metropolitan Area)",2201,22,40.0,N,41.0,45.0,40.69583333,74.0,W,10.0,18.0,-74.17166667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1162401,11624,EYW,Key West International,"Key West, FL",3301,33,United States,US,Florida,FL,12.0,3162401,31624,"Key West, FL",3301,33,24.0,N,33.0,20.0,24.55555556,81.0,W,45.0,35.0,-81.75972222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1163001,11630,FAI,Fairbanks International,"Fairbanks, AK",101,1,United States,US,Alaska,AK,2.0,3151701,31517,"Fairbanks, AK",101,1,64.0,N,48.0,52.0,64.81444444,147.0,W,51.0,46.0,-147.86277778,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1163701,11637,FAR,Hector Field,"Fargo, ND",6601,66,United States,US,North Dakota,ND,38.0,3163701,31637,"Fargo, ND",6601,66,46.0,N,54.0,56.0,46.91555556,96.0,W,48.0,53.0,-96.81472222,-600.0,1/1/1950 12:00:00 AM,6/30/1982 12:00:00 AM,0,0
1163801,11638,FAT,Fresno Air Terminal,"Fresno, CA",9101,91,United States,US,California,CA,6.0,3163801,31638,"Fresno, CA",9101,91,36.0,N,46.0,36.0,36.77666667,119.0,W,43.0,2.0,-119.71722222,-800.0,1/1/1950 12:00:00 AM,9/30/1996 12:00:00 AM,0,0
1164101,11641,FAY,Fayetteville Regional/Grannis Field,"Fayetteville, NC",3601,36,United States,US,North Carolina,NC,37.0,3164101,31641,"Fayetteville, NC",3601,36,34.0,N,59.0,29.0,34.99138889,78.0,W,52.0,49.0,-78.88027778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1164801,11648,FCA,Glacier Park International,"Kalispell, MT",8401,84,United States,US,Montana,MT,30.0,3164801,31648,"Kalispell, MT",8401,84,48.0,N,18.0,46.0,48.31277778,114.0,W,15.0,4.0,-114.25111111,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1169501,11695,FLG,Flagstaff Pulliam,"Flagstaff, AZ",8101,81,United States,US,Arizona,AZ,4.0,3169501,31695,"Flagstaff, AZ",8101,81,35.0,N,8.0,16.0,35.13777778,111.0,W,40.0,18.0,-111.67166667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1169701,11697,FLL,Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",3301,33,United States,US,Florida,FL,12.0,3246701,32467,"Miami, FL (Metropolitan Area)",3301,33,26.0,N,4.0,27.0,26.07416667,80.0,W,9.0,6.0,-80.15166667,-500.0,1/1/1950 12:00:00 AM,12/31/1990 12:00:00 AM,0,0
1169901,11699,FLO,Florence Regional,"Florence, SC",3701,37,United States,US,South Carolina,SC,45.0,3169901,31699,"Florence, SC",3701,37,34.0,N,11.0,20.0,34.18888889,79.0,W,43.0,28.0,-79.72444444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1172101,11721,FNT,Bishop International,"Flint, MI",4301,43,United States,US,Michigan,MI,26.0,3172101,31721,"Flint, MI",4301,43,42.0,N,58.0,0.0,42.96666667,83.0,W,44.0,30.0,-83.74166667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1172501,11725,FOD,Fort Dodge Regional,"Fort Dodge, IA",6101,61,United States,US,Iowa,IA,19.0,3172501,31725,"Fort Dodge, IA",6101,61,42.0,N,33.0,9.0,42.5525,94.0,W,11.0,23.0,-94.18972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1177501,11775,FSD,Joe Foss Field,"Sioux Falls, SD",6701,67,United States,US,South Dakota,SD,46.0,3177501,31775,"Sioux Falls, SD",6701,67,43.0,N,34.0,44.0,43.57888889,96.0,W,44.0,27.0,-96.74083333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1177801,11778,FSM,Fort Smith Regional,"Fort Smith, AR",7101,71,United States,US,Arkansas,AR,5.0,3177801,31778,"Fort Smith, AR",7101,71,35.0,N,20.0,12.0,35.33666667,94.0,W,22.0,3.0,-94.3675,-600.0,1/1/1950 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
1182301,11823,FWA,Fort Wayne Municipal,"Fort Wayne, IN",4201,42,United States,US,Indiana,IN,18.0,3182301,31823,"Fort Wayne, IN",4201,42,40.0,N,58.0,42.0,40.97833333,85.0,W,11.0,17.0,-85.18805556,-500.0,1/1/1950 12:00:00 AM,6/30/2001 12:00:00 AM,0,0
1186501,11865,GCC,Gillette Campbell County,"Gillette, WY",8801,88,United States,US,Wyoming,WY,56.0,3186501,31865,"Gillette, WY",8801,88,44.0,N,21.0,5.0,44.35138889,105.0,W,31.0,30.0,-105.525,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1186701,11867,GCK,Garden City Municipal,"Garden City, KS",6201,62,United States,US,Kansas,KS,20.0,3186701,31867,"Garden City, KS",6201,62,37.0,N,55.0,43.0,37.92861111,100.0,W,43.0,47.0,-100.72972222,-600.0,1/1/1950 12:00:00 AM,4/30/1999 12:00:00 AM,0,0
1188401,11884,GEG,Spokane International,"Spokane, WA",9301,93,United States,US,Washington,WA,53.0,3188401,31884,"Spokane, WA",9301,93,47.0,N,37.0,12.0,47.62,117.0,W,31.0,58.0,-117.53277778,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1189801,11898,GFK,Grand Forks International,"Grand Forks, ND",6601,66,United States,US,North Dakota,ND,38.0,3189801,31898,"Grand Forks, ND",6601,66,47.0,N,57.0,7.0,47.95194444,97.0,W,10.0,43.0,-97.17861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1190501,11905,GGG,East Texas Regional,"Longview, TX",7401,74,United States,US,Texas,TX,48.0,3190501,31905,"Longview, TX",7401,74,32.0,N,23.0,12.0,32.38666667,94.0,W,42.0,55.0,-94.71527778,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1192101,11921,GJT,Walker Field,"Grand Junction, CO",8201,82,United States,US,Colorado,CO,8.0,3192101,31921,"Grand Junction, CO",8201,82,39.0,N,7.0,7.0,39.11861111,108.0,W,30.0,50.0,-108.51388889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1195301,11953,GNV,Gainesville Regional,"Gainesville, FL",3301,33,United States,US,Florida,FL,12.0,3195301,31953,"Gainesville, FL",3301,33,29.0,N,41.0,23.0,29.68972222,82.0,W,16.0,33.0,-82.27583333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1197301,11973,GPT,Gulfport-Biloxi International,"Gulfport/Biloxi, MS",5301,53,United States,US,Mississippi,MS,28.0,3197301,31973,"Gulfport/Biloxi, MS",5301,53,30.0,N,24.0,22.0,30.40611111,89.0,W,4.0,13.0,-89.07027778,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1197701,11977,GRB,Austin Straubel International,"Green Bay, WI",4501,45,United States,US,Wisconsin,WI,55.0,3197701,31977,"Green Bay, WI",4501,45,44.0,N,29.0,17.0,44.48805556,88.0,W,7.0,50.0,-88.13055556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1198001,11980,GRI,Grand Island Air Park,"Grand Island, NE",6501,65,United States,US,Nebraska,NE,31.0,3198001,31980,"Grand Island, NE",6501,65,40.0,N,58.0,2.0,40.96722222,98.0,W,18.0,24.0,-98.30666667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1198201,11982,GRK,Robert Gray AAF,"Killeen, TX",7401,74,United States,US,Texas,TX,48.0,3198201,31982,"Killeen, TX",7401,74,31.0,N,3.0,53.0,31.06472222,97.0,W,49.0,39.0,-97.8275,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1198601,11986,GRR,Kent County,"Grand Rapids, MI",4301,43,United States,US,Michigan,MI,26.0,3198601,31986,"Grand Rapids, MI",4301,43,42.0,N,52.0,52.0,42.88111111,85.0,W,31.0,27.0,-85.52416667,-500.0,1/1/1950 12:00:00 AM,12/31/2002 12:00:00 AM,0,0
1199501,11995,GSO,Piedmont Triad International,"Greensboro/High Point, NC",3601,36,United States,US,North Carolina,NC,37.0,3199501,31995,"Greensboro/High Point, NC",3601,36,36.0,N,5.0,31.0,36.09194444,79.0,W,56.0,34.0,-79.94277778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1199601,11996,GSP,Greenville-Spartanburg,"Greer, SC",3701,37,United States,US,South Carolina,SC,45.0,3187101,31871,"Greenville/Spartanburg, SC",3701,37,34.0,N,53.0,56.0,34.89888889,82.0,W,12.0,50.0,-82.21388889,-500.0,1/1/1950 12:00:00 AM,9/30/1995 12:00:00 AM,0,0
1200301,12003,GTF,Great Falls International,"Great Falls, MT",8401,84,United States,US,Montana,MT,30.0,3189501,31895,"Great Falls, MT",8401,84,47.0,N,29.0,8.0,47.48555556,111.0,W,22.0,1.0,-111.36694444,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1200701,12007,GTR,Golden Triangle Regional,"Columbus, MS",5301,53,United States,US,Mississippi,MS,28.0,3089401,30894,"Columbus, MS",5301,53,33.0,N,27.0,1.0,33.45027778,88.0,W,35.0,29.0,-88.59138889,-600.0,1/1/1950 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
1201201,12012,GUC,Gunnison-Crested Butte Regional,"Gunnison, CO",8201,82,United States,US,Colorado,CO,8.0,3201201,32012,"Gunnison, CO",8201,82,38.0,N,32.0,2.0,38.53388889,106.0,W,56.0,20.0,-106.93888889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1201601,12016,GUM,Agana Field,"Guam, Guam",82601,826,Guam,GU,,,,3201601,32016,"Guam, Guam",82601,826,13.0,N,29.0,2.0,13.48388889,144.0,E,47.0,50.0,144.79722222,1000.0,11/1/1975 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1209401,12094,HDN,Yampa Valley,"Hayden, CO",8201,82,United States,US,Colorado,CO,8.0,3469901,34699,"Steamboat Springs, CO",8201,82,40.0,N,28.0,54.0,40.48166667,107.0,W,13.0,12.0,-107.22,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1211901,12119,HGR,Hagerstown Regional-Richard A. Henson Field,"Hagerstown, MD",3501,35,United States,US,Maryland,MD,24.0,3211901,32119,"Hagerstown, MD",3501,35,39.0,N,42.0,28.0,39.70777778,77.0,W,43.0,48.0,-77.73,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1212401,12124,HHH,Hilton Head Airport,"Hilton Head, SC",3701,37,United States,US,South Carolina,SC,45.0,3212401,32124,"Hilton Head, SC",3701,37,32.0,N,13.0,0.0,32.21666667,80.0,W,41.0,0.0,-80.68333333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1212901,12129,HIB,Chisholm/Hibbing,"Hibbing, MN",6301,63,United States,US,Minnesota,MN,27.0,3212901,32129,"Hibbing, MN",6301,63,47.0,N,23.0,19.0,47.38861111,92.0,W,50.0,19.0,-92.83861111,-600.0,3/1/1980 12:00:00 AM,12/31/2009 12:00:00 AM,0,0
1215601,12156,HLN,Helena Regional,"Helena, MT",8401,84,United States,US,Montana,MT,30.0,3215601,32156,"Helena, MT",8401,84,46.0,N,36.0,24.0,46.60666667,111.0,W,58.0,55.0,-111.98194444,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1217301,12173,HNL,Honolulu International,"Honolulu, HI",201,2,United States,US,Hawaii,HI,15.0,3213401,32134,"Honolulu, HI",201,2,21.0,N,19.0,7.0,21.31861111,157.0,W,55.0,21.0,-157.9225,-1000.0,1/1/1950 12:00:00 AM,3/31/2014 12:00:00 AM,0,0
1217701,12177,HOB,Lea County Hobbs,"Hobbs, NM",8601,86,United States,US,New Mexico,NM,35.0,3217701,32177,"Hobbs, NM",8601,86,32.0,N,41.0,19.0,32.68861111,103.0,W,13.0,1.0,-103.21694444,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1219101,12191,HOU,William P Hobby,"Houston, TX",7401,74,United States,US,Texas,TX,48.0,3145301,31453,"Houston, TX",7401,74,29.0,N,38.0,42.0,29.645,95.0,W,16.0,43.0,-95.27861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1219701,12197,HPN,Westchester County,"White Plains, NY",2201,22,United States,US,New York,NY,36.0,3170301,31703,"New York City, NY (Metropolitan Area)",2201,22,41.0,N,4.0,8.0,41.06888889,73.0,W,42.0,28.0,-73.70777778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1220601,12206,HRL,Valley International,"Harlingen/San Benito, TX",7401,74,United States,US,Texas,TX,48.0,3220601,32206,"Harlingen/San Benito, TX",7401,74,26.0,N,13.0,41.0,26.22805556,97.0,W,39.0,8.0,-97.65222222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1221701,12217,HSV,Huntsville International-Carl T Jones Field,"Huntsville, AL",5101,51,United States,US,Alabama,AL,1.0,3025501,30255,"Huntsville, AL",5101,51,34.0,N,38.0,34.0,34.64277778,86.0,W,46.0,32.0,-86.77555556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1222301,12223,HTS,Tri-State/Milton J. Ferguson Field,"Ashland, WV",3901,39,United States,US,West Virginia,WV,54.0,3222301,32223,"Ashland, WV",3901,39,38.0,N,22.0,1.0,38.36694444,82.0,W,33.0,22.0,-82.55611111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1224401,12244,HVN,Tweed New Haven,"New Haven, CT",1101,11,United States,US,Connecticut,CT,9.0,3224401,32244,"New Haven, CT",1101,11,41.0,N,15.0,55.0,41.26527778,72.0,W,53.0,18.0,-72.88833333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
